OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXP_AREA,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_ALRB,RFLD_ALRP,RFLD_ALRA,RFLD_ALR_NPCTL,RFLD_RISKV,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
699,C18001,Indiana,IN,18,Adams,County,001,18001,35787,7118900369.000000000000000,324733434.000000000000000,343.398673800000040,5136995.808176001533866,43.270760419980910,Very Low,45.652173913043477,41.627978953884245,Very Low,40.217391304347828,4357478.940724407322705,2314368.974814659450203,0.139934954684194,1623245.474336654646322,419864.491573091538157,0.000325102031894,0.000003910217528,0.001292951225876,21.634168987929435,23.926185173401208,59.799999237060547,Relatively Moderate,0.826086956521739,62.540000915527344,Relatively High,0.304347826086957,2.647355079650879,1.178891711940667,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,16.000000000000000,0.990712074303405,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,324733433.987318634986877,422572833802.987304687500000,0.000000195213005,0.000000101087998,0.001014240086079,Very Low,1376.794484129096872,0.003584035863113,41574.816012112838507,326298.616510128951631,369250.227006372180767,82.203652120086659,Relatively Moderate,0.000000193399881,0.000000100149101,0.001004819899481,77.653977096874030,437411.176896309829317,82.755329303213486,Relatively Moderate,0.000000000000000,0.000000000000000,343.398673800000040,0.000000000000000,0.000000000000000,0.000078653130913,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,0.000596424217599,343.398673800000040,7118818000.000000000000000,35809.000000000000000,415384400000.000000000000000,422503218000.000000000000000,0.040908768558020,0.000067160013600,Relatively Low,173691.899999999994179,0.001434360239357,16638.578776536975056,190330.478776536969235,56.081708449396473,Very Low,0.000024398697973,0.000000040080483,57.443515939337665,229345.870188100001542,57.365574292077639,Very Low,131.000000000000000,3.831262863360710,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,324733434.000000000000000,422572833803.000000000000000,0.000013698575000,0.000000000345340,0.000030690568000,Relatively Moderate,377052.212759275746066,0.000047542432723,551.492219588942362,38425.749101089568285,416029.454079954011831,79.714640198511162,Relatively Moderate,0.000052964951497,0.000000001328483,0.000118330128893,70.502481389578165,492682.674101807409897,79.891823098950042,Relatively Low,18.000000000000000,1.114551083591333,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,324733433.987318634986877,422572833802.987304687500000,0.000000135247234,0.000000037212001,0.000055219974456,Very Low,1073.102693136755761,0.001484254215069,17217.348894803675648,19985.875835103059217,38276.327423043512681,40.978025379139588,Relatively Low,0.000000150739951,0.000000041474676,0.000061545482364,56.886412875270807,45175.994402322387032,39.198218262806236,Relatively Low,1.000000000000000,0.011688387630871,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,324733433.987318634986877,422572833802.987304687500000,0.000358513000000,0.000000042100000,0.006203927000000,Relatively Low,29831.317165441661928,0.000017610106921,204.277240277860983,23547.689018872511951,53583.283424592082156,33.549502810203194,Very Low,0.000004190438919,0.000000000492081,0.000072513903877,28.577604842196280,63270.055958066550374,35.082996859578287,Very Low,59.000000000000000,0.867302774941043,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,422248100369.000000000000000,0.000000570655570,0.000000002311589,Very Low,3551.046115146174088,0.000072458708266,840.521015891261072,4391.567131037434592,11.392405063291140,Very Low,0.000000498819471,0.000000002024721,5.529646902065290,5131.647403381440199,11.459027315123251,Very Low,0.000000000000000,0.010000000000000,0.093287826918000,31066833.412165146321058,187.042522623949992,2169693262.437819957733154,2200760095.849985122680664,0.005000000000000,0.000500000000000,Relatively High,1553.341670608257800,0.000935212613120,10848.466312189100790,12401.807982797356090,13.851457223440928,Relatively Low,0.000000218199664,0.000000026132747,20.902538389219679,17203.786374476127094,15.804690009637007,Relatively Low,1622.000000000000000,73.683992859785604,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,422248100369.000000000000000,0.000000043015181,0.000000001590948,Very Low,22441.578667503672477,0.004174574136071,48425.059978426841553,70866.638645930521307,43.564993564993564,Relatively Low,0.000003152393980,0.000000116650575,29.890604890604887,83281.772280093311565,42.696267696267697,Relatively Low,10.000000000000000,0.416666666666667,20.081845777811989,239124762.526404023170471,980.369438957876696,11372285491.911359786987305,35982072.464070968329906,11647392326.901855468750000,0.001646743600000,0.000009140060700,0.000533953130000,Very Low,164073.821788281609770,0.003733598408542,43309.741539083035605,8005.308423365635463,215388.871750730060739,37.883008356545957,Relatively Low,0.000023047635630,0.000000104328343,0.000024651937821,32.404828226555246,249723.968593792757019,37.384664333439389,Relatively Low,152.000000000000000,4.456028499325800,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,324733434.000000000000000,422572833803.000000000000000,0.000010033743000,0.000000322124720,0.000000216836820,Relatively Low,328004.431458282982931,0.052619099156439,610381.550214689341374,317.056444851067738,938703.038117825752124,81.296526054590572,Relatively Moderate,0.000046075154091,0.000001470341162,0.000000976359105,77.729528535980151,1101270.862078761681914,82.118994591154944,Relatively Moderate,14.000000000000000,0.227279981844669,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,324733434.000000000000000,422572833803.000000000000000,0.000739848677178,0.000008632480967,0.000031093904638,Relatively Moderate,1197062.986662477953359,0.070213740333034,814479.387863190611824,2294.898348686674126,2013837.272874353686348,70.409429280397021,Relatively Moderate,0.000168152793917,0.000001961990117,0.000007067022082,65.353598014888334,2371856.526669845916331,69.805917912822153,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000009999999747,41.808279882907293,1780843961.240236043930054,9035.432070170141742,104811012013.973678588867188,87018518.892107367515564,106678874494.105987548828125,0.400000000000000,0.000604329630000,0.013579329000000,Relatively Low,7123.375665009503791,0.000054603791819,633.403985102186994,11.816530672776036,7768.596180784468743,23.130766783328031,Very Low,0.000001000628650,0.000000001525800,0.000000036388402,21.444479796372892,9323.927682646974063,24.626153356665608,Very Low,42.000000000000000,2.600619195046438,343.398673800000040,7118900369.000000000000000,35787.000000000000000,415129200000.000000000000000,324733433.987318634986877,422572833802.987304687500000,0.000000406894998,0.000000016803398,0.000001157456950,Relatively Low,7533.065685366355865,0.001563864679721,18140.830284762072552,977.481360321363923,26651.377330449777219,36.397400185701024,Relatively Low,0.000001058178271,0.000000043699239,0.000003010103851,26.338594862271741,31317.545546397537692,34.171174037543750,Relatively Low,March 2023
700,C18003,Indiana,IN,18,Allen,County,003,18003,385219,68553010679.000000000000000,201662422.000000000000000,666.687038550000011,30333504.373179730027914,86.414253897550111,Relatively Moderate,96.739130434782609,86.567626121943675,Relatively Moderate,95.652173913043484,28540569.412405371665955,14914151.726782202720642,1.160490276423627,13461687.206514094024897,164730.479109156032791,0.000217556480438,0.000003012546828,0.000816862544223,11.234911792014856,11.040407254215717,50.540000915527344,Relatively Moderate,0.750000000000000,86.699996948242188,Very High,0.836956521739130,2.747600078582764,1.062820574280310,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,16.000000000000000,0.990712074303406,666.687038550000011,68553010679.000000000000000,385219.000000000000000,4468540400000.000000000000000,201662422.000000000000000,4537295073101.000000000000000,0.000000195213005,0.000000363992001,0.000375625997549,Very Low,13258.144106678711978,0.138914312943434,1611406.030143837910146,75046.091325703397160,1699710.265576223842800,96.812132466728556,Very High,0.000000193399881,0.000000360611270,0.000372137211194,67.749922624574438,1779306.828576920321211,96.436525612472153,Very High,49.000000000000000,1.214660985154002,666.687038550000011,46027073.276532724499702,46027073.276532724499702,0.000078653130913,Relatively Low,7631.044415095648219,7631.044415095647309,39.143920595533501,Very Low,0.000037840686130,26.116625310173696,5706.743960899192643,33.948456888323257,Very Low,,0.000541428633837,666.687038550000011,68552131000.000000000000000,385410.000000000000000,4470756000000.000000000000000,4539308131000.000000000000000,0.035581789993766,0.000059901516132,Relatively Low,1320656.800000000046566,0.012499769759288,144997.329207735892851,1465654.129207735881209,83.008356545961007,Relatively Low,0.000019264752735,0.000000032448477,53.419993809965959,1628488.419494327157736,84.155265669742292,Relatively Low,127.000000000000000,3.708252944296402,666.687038550000011,68553010679.000000000000000,385219.000000000000000,4468540400000.000000000000000,201662422.000000000000000,4537295073101.000000000000000,0.000000000676570,0.000000001091354,0.000067970846000,Very Low,171.439788684429459,0.001555842474514,18047.772704357808834,50694.730330578924622,68913.942823621066054,45.192307692307693,Relatively Low,0.000000002500835,0.000000004038852,0.000251384119202,40.322580645161288,63517.422205591450620,38.148265987909639,Very Low,18.000000000000000,1.114551083591333,666.687038550000011,68553010679.000000000000000,385219.000000000000000,4468540400000.000000000000000,201662422.000000000000000,4537295073101.000000000000000,0.000000135247234,0.000000176710003,0.000055219974456,Very Low,10333.677473927204119,0.075869777841486,880089.422961241332814,12411.411037077086803,902834.511472249520011,89.384091612503866,Relatively Moderate,0.000000150739951,0.000000196952325,0.000061545482366,40.637573506654284,950086.792942710220814,88.005090677696472,Relatively Moderate,2.000000000000000,0.008244339086708,666.687038550000011,67530541393.411697387695312,381093.637996953155380,4420686200764.656250000000000,194238070.848079591989517,4488410980228.917968750000000,0.000219263000000,0.000000034900000,0.003911958000000,Very Low,115366.132829228969058,0.000105399422352,1222.633299282598500,6066.377755325128419,122655.143883836586610,44.228274967574578,Very Low,0.000001682874781,0.000000000273609,0.000030081845171,12.581063553826199,128106.276305198931368,44.638851502916104,Very Low,85.000000000000000,1.262025750677811,666.687038550000011,68550595020.971626281738281,385206.938381333660800,4468400485223.470703125000000,4536951080244.441406250000000,0.000000024717394,0.000000002311589,Very Low,2220.695140901012110,0.001154310053031,13389.996615158714121,15610.691756059693944,26.782145236508992,Very Low,0.000000032393838,0.000000002996503,2.331778814123917,16242.100942103206762,24.916722185209860,Very Low,0.000000000000000,0.010000000000000,2.486225889575999,1524268261.143029689788818,6294.100640695092807,73011567432.063079833984375,74535835693.206100463867188,0.000295223623998,0.000023831840093,Very Low,4500.000000000008185,0.001500000000000,17400.000000000240107,21900.000000000251021,51.582575994985902,Relatively Low,0.000000065642631,0.000000003893889,5.108116577875274,17878.980962779784022,16.382910375843238,Relatively Low,1540.000000000000000,69.989724601716588,666.687038550000011,68553010679.000000000000000,385219.000000000000000,4468540400000.000000000000000,4537093410679.000000000000000,0.000000003591988,0.000000001787912,Very Low,17989.621192591406725,0.050368549029330,584275.168740235501900,602264.789932826533914,90.540540540540533,Relatively High,0.000000262419127,0.000000130753024,13.835263835263836,641363.763020384474657,89.575289575289574,Relatively Moderate,26.000000000000000,1.083333333333333,32.923137154127986,1899461432.544936418533325,8823.145385189547596,102348486468.198760986328125,14955252.375463293865323,104262903153.118972778320312,0.000379273930000,0.000009140060700,0.000047958201000,Very Low,780450.885938478051685,0.087364424751020,1013427.327111838036217,776.995916047210471,1794655.208966360660270,81.894150417827291,Relatively Moderate,0.000011384633267,0.000000226791578,0.000003852953408,26.555246053853299,2069790.585761023685336,81.609926821508111,Relatively Moderate,169.000000000000000,4.967770794750263,666.687038550000011,68553010679.000000000000000,385219.000000000000000,4468540400000.000000000000000,201662422.000000000000000,4537295073101.000000000000000,0.000004553455300,0.000000061465016,0.000005680032700,Very Low,1566746.060353224165738,0.118558811555616,1375282.214045156026259,5716.276744081436846,2947744.551142454147339,96.308933002481396,Relatively High,0.000022854518639,0.000000307769896,0.000028345770557,40.508684863523577,3095973.378049130085856,95.959274578428250,Relatively High,20.000000000000000,0.411642494246539,666.687038550000011,68553010679.000000000000000,385219.000000000000000,4468540400000.000000000000000,201662422.000000000000000,4537295073101.000000000000000,0.000387468520499,0.000004212704278,0.000069362454850,Relatively Low,10934102.937294490635395,0.668019091191336,7749021.457819494418800,5757.973144819867230,18688882.368258729577065,97.456575682382123,Relatively High,0.000159498508220,0.000001734128096,0.000028552533921,61.755583126550874,19733789.529132816940546,97.231944002545333,Relatively High,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000009999999747,123.609751122136586,18521713562.266845703125000,104280.061953102893312,1209648718655.992919921875000,59654164.581874303519726,1228230086382.844482421875000,0.400000000000000,0.000604329630000,0.013579329000000,Relatively Low,74086.852377477625851,0.000630195296645,7310.265441080852725,8.100635066135144,81405.218453624867834,61.788100540884507,Very Low,0.000001080723540,0.000000001635940,0.000000040169284,23.862551702195354,76385.005421712208772,59.624562519885458,Very Low,43.000000000000000,2.662538699690400,666.687038550000011,68553010679.000000000000000,385219.000000000000000,4468540400000.000000000000000,201662422.000000000000000,4537295073101.000000000000000,0.000000406894998,0.000000003895928,0.000001157456950,Very Low,74268.480286520469235,0.003949792105575,45817.588424673820555,621.477805361181140,120707.546516555143171,72.732900030950162,Relatively Moderate,0.000001083372992,0.000000010253368,0.000003081772991,21.262766945218196,126868.546404132663156,69.583200763601653,Relatively Moderate,March 2023
